doi,wos-uid,author,journal
DO=10.1016/j.wss.2021.100055,MEDLINE:34746896,"Diekmann, Lucy O",Where birds felt louder: The garden as a refuge during COVID-19.
DO=10.1016/j.wss.2021.100055,MEDLINE:34746896,"Egerer, Monika",Where birds felt louder: The garden as a refuge during COVID-19.
DO=10.1016/j.wss.2021.100055,MEDLINE:34746896,"Lin, Brenda",Where birds felt louder: The garden as a refuge during COVID-19.
DO=10.1016/j.wss.2021.100055,MEDLINE:34746896,"Ossola, Alessandro",Where birds felt louder: The garden as a refuge during COVID-19.
DO=10.1016/j.wss.2021.100055,MEDLINE:34746896,"Kingsley, Jonathan",Where birds felt louder: The garden as a refuge during COVID-19.
DO=10.1016/j.socscimed.2022.115348,WOS:000860603700014,"Rich, Emma",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115348,WOS:000860603700014,"Lupton, Deborah",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.geoforum.2018.09.036,WOS:000459526700007,"Hadfield-Hill, Sophie",GEOFORUM
DO=10.1016/j.geoforum.2018.09.036,WOS:000459526700007,"Zara, Cristiana",GEOFORUM
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Costa, Nathalia",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Mescouto, Karime",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Dillon, Miriam",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Olson, Rebecca",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Butler, Prudence",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Forbes, Roma",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2022.115422,WOS:000877679700014,"Setchell, Jenny",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.techsoc.2021.101714,WOS:000701263900020,"Diaz Gorfinkiel, Magdalena",TECHNOLOGY IN SOCIETY
DO=10.1016/j.techsoc.2021.101714,WOS:000701263900020,"Diaz Gandasegui, Vicente",TECHNOLOGY IN SOCIETY
DO=10.1016/j.techsoc.2021.101714,WOS:000701263900020,"Gomez Garcia, M. Victoria",TECHNOLOGY IN SOCIETY
DO=10.1016/j.wss.2022.100108,0,0,0
DO=10.1016/j.esg.2022.100162,WOS:000923308700001,"Leach, Michael C.",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.envsci.2022.06.018,WOS:000829254600001,"Wijsman, Katinka",ENVIRONMENTAL SCIENCE & POLICY
DO=10.1016/j.envsci.2022.06.018,WOS:000829254600001,"Berbes-Blazquez, Marta",ENVIRONMENTAL SCIENCE & POLICY
DO=10.1016/j.ufug.2023.127902,0,0,0
DO=10.1016/j.sheji.2018.11.002,0,0,0
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Kotze, Louis J.",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Kim, Rakhyun E.",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Blanchard, Catherine",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Gellers, Joshua C.",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Holley, Cameron",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Petersmann, Marie",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"van Asselt, Harro",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Biermann, Frank",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.esg.2021.100126,WOS:000757025800001,"Hurlbert, Margot",EARTH SYSTEM GOVERNANCE
DO=10.1016/j.ssaho.2021.100181,0,0,0
DO=10.1016/j.polgeo.2022.102672,WOS:000802823300005,"Chandler, David",POLITICAL GEOGRAPHY
DO=10.1016/j.polgeo.2022.102672,WOS:000802823300005,"Pugh, Jonathan",POLITICAL GEOGRAPHY
DO=10.1016/j.alter.2016.12.006,WOS:000396405800002,"Taieb, Hannah Davis",ALTER-EUROPEAN JOURNAL OF DISABILITY RESEARCH
DO=10.1016/j.sciaf.2020.e00575,WOS:000658475200029,"Dotto, Joachim M.",SCIENTIFIC AFRICAN
DO=10.1016/j.sciaf.2020.e00575,WOS:000658475200029,"Chacha, James S.",SCIENTIFIC AFRICAN
DO=10.1016/j.ssaho.2023.100446,0,0,0
DO=10.1016/j.socscimed.2020.113093,WOS:000549188300036,"Davis, Alicia",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.socscimed.2020.113093,WOS:000549188300036,"Sharp, Jo",SOCIAL SCIENCE & MEDICINE
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Joerg, Brigitte",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Waddington, Simon",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Jones, Richard",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Trowell, Stephen",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Jeffery, K",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Clements, A",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"DeCastro, P",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.procs.2014.06.034,WOS:000348252500033,"Luzi, D",12TH INTERNATIONAL CONFERENCE ON CURRENT RESEARCH INFORMATION SYSTEMS (CRIS 2014): MANAGING DATA INTENSIVE SCIENCE: THE ROLE OF RESEARCH INFORMATION SYSTEMS IN REALISING THE DIGITAL AGENDA
DO=10.1016/j.sheji.2022.08.002,0,0,0
DO=10.1016/j.geoforum.2021.10.019,WOS:000718563200007,"Glad, Wiktoria",GEOFORUM
DO=10.1111/j.1600-6143.2006.01650.x,WOS:000243440100003,"Snow, Andrew L.",AMERICAN JOURNAL OF TRANSPLANTATION
DO=10.1111/j.1600-6143.2006.01650.x,WOS:000243440100003,"Martinez, Olivia M.",AMERICAN JOURNAL OF TRANSPLANTATION
DO=10.1016/j.sheji.2017.11.004,0,0,0
DO=10.1016/j.patter.2021.100314,WOS:000706777400011,"Kazim, Emre",PATTERNS
DO=10.1016/j.patter.2021.100314,WOS:000706777400011,"Koshiyama, Adriano Soares",PATTERNS
DO=10.1016/j.sjbs.2022.03.008,WOS:000800223400001,"Mowla, Tajbiha E.",SAUDI JOURNAL OF BIOLOGICAL SCIENCES
DO=10.1016/j.sjbs.2022.03.008,WOS:000800223400001,"Zahan, Sumyya",SAUDI JOURNAL OF BIOLOGICAL SCIENCES
DO=10.1016/j.sjbs.2022.03.008,WOS:000800223400001,"Sami, Saad Ahmed",SAUDI JOURNAL OF BIOLOGICAL SCIENCES
DO=10.1016/j.sjbs.2022.03.008,WOS:000800223400001,"Uddin, S. M. Naim",SAUDI JOURNAL OF BIOLOGICAL SCIENCES
DO=10.1016/j.sjbs.2022.03.008,WOS:000800223400001,"Rahman, Minhajur",SAUDI JOURNAL OF BIOLOGICAL SCIENCES
DO=10.1016/j.futures.2019.05.006,WOS:000483452400008,"Renold, Emma",FUTURES
DO=10.1016/j.futures.2019.05.006,WOS:000483452400008,"Ivinson, Gabrielle",FUTURES
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Ogawa, Seiji",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Yamada, Mitsutoshi",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Nakamura, Akihiro",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Sugawara, Tohru",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Nakamura, Akari",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Miyajima, Shoko",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Harada, Yuichirou",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Ooka, Reina",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Okawa, Ryuichiro",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Miyauchi, Jun",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Tsumura, Hideki",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Yoshimura, Yasunori",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Miyado, Kenji",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Akutsu, Hidenori",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Tanaka, Mamoru",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Umezawa, Akihiro",STEM CELL REPORTS
DO=10.1016/j.stemcr.2019.05.002,WOS:000471007700020,"Hamatanil, Toshio",STEM CELL REPORTS
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Yeboah, Genevieve Naana",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Owusu, Frederick William Akuffo",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Archer, Mary -Ann",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Kyene, Michael Odoi",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Kumadoh, Doris",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Ayertey, Frederick",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Mintah, Susana Oteng",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Junior, Peter Atta-Adjei",HELIYON
DO=10.1016/j.heliyon.2022.e10366,WOS:000863048300022,"Appiah, Alfred Ampomah",HELIYON
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Carver, R.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Childs, J.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Steinberg, P.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Mabon, L.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Matsuda, H.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Squire, R.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"McLellan, B.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.ocecoaman.2020.105242,WOS:000541741600010,"Esteban, M.",OCEAN & COASTAL MANAGEMENT
DO=10.1016/j.sbspro.2014.12.540,WOS:000360457900068,"Kornienko, Anna A.",PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON RESEARCH PARADIGMS TRANSFORMATION IN SOCIAL SCIENCES 2014 (RPTSS-2014)
DO=10.1016/j.sbspro.2014.12.540,WOS:000360457900068,"Ardashkin, I",PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON RESEARCH PARADIGMS TRANSFORMATION IN SOCIAL SCIENCES 2014 (RPTSS-2014)
DO=10.1016/j.sbspro.2014.12.540,WOS:000360457900068,"Bogdan, A",PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON RESEARCH PARADIGMS TRANSFORMATION IN SOCIAL SCIENCES 2014 (RPTSS-2014)
DO=10.1016/j.sbspro.2014.12.540,WOS:000360457900068,"Martyushev, N",PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON RESEARCH PARADIGMS TRANSFORMATION IN SOCIAL SCIENCES 2014 (RPTSS-2014)
DO=10.1016/j.erss.2020.101895,WOS:000624446600001,"Svensson, Oscar",ENERGY RESEARCH & SOCIAL SCIENCE
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Coombs, Crispin",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Stacey, Patrick",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Kawalek, Peter",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Simeonova, Boyka",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Becker, Joerg",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Bergener, Katrin",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Carvalho, Joao Alvaro",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Fantinato, Marcelo",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Garmann-Johnsen, Niels F.",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Grimme, Christian",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Stein, Armin",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.ijinfomgt.2021.102311,WOS:000633227100007,"Trautmann, Heike",INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Antal, Andrea",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Luber, Bruce",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Brem, Anna-Katharine",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Bikson, Marom",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Brunoni, Andre R.",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Kadosh, Roi Cohen",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Dubljevic, Veljko",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Fecteau, Shirley",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Ferreri, Florinda",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Floeel, Agnes",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Hallett, Mark",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Hamilton, Roy H.",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Herrmann, Christoph S.",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Lavidor, Michal",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Loo, Collen",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Lustenberger, Caroline",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Machado, Sergio",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Miniussi, Carlo",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Moliadze, Vera",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Nitsche, Michael A.",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Rossi, Simone",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Rossini, Paolo M.",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Santarnecchi, Emiliano",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Seeck, Margitta",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Thut, Gregor",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Turi, Zsolt",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Ugawa, Yoshikazu",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Venkatasubramanian, Ganesan",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Wenderoth, Nicole",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Wexler, Anna",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Ziemann, Ulf",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.cnp.2022.05.002,WOS:000815020100003,"Paulus, Walter",CLINICAL NEUROPHYSIOLOGY PRACTICE
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"Buganim, Yosef",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"Markoulaki, Styliani",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"van Wietmarschen, Niek",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"Hoke, Heather",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"Wu, Tao",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"Ganz, Kibibi",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"Akhtar-Zaidi, Batool",CELL STEM CELL
DO=10.1016/j.stem.2014.07.003,WOS:000341441600010,"He, Yupeng",CELL STEM CELL
